Date,Host,Service,Message
"2024-10-14T02:19:33.674Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.662Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.657Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.652Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.635Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.634Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.632Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.616Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.614Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.609Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.595Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.592Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.587Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.569Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.565Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.564Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.552Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.546Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.545Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.523Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.521Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.517Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.511Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.497Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.495Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.481Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.475Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.473Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.469Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.462Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.455Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.435Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.429Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.423Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.421Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.418Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:19:33.269Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000002""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:19:31.035Z","""df-23-7-2-12-perf-vmss-us-eastus2000004""","""df-service""","[dd.trace 2024-10-14 02:19:30:941 +0000] [dd-trace-processor] WARN datadog.trace.agent.common.writer.ddagent.DDAgentApi - Error while sending 1 (size=1KB) traces. Total: 126532, Received: 126532, Sent: 0, Failed: 126532. java.net.ConnectException: Failed to connect to datadog-agent/172.18.0.2:8126 (Will not log warnings for 5 minutes)"
"2024-10-14T02:19:30.537Z","""dmds-23-7-2-12-uat-vmss-us-eastus2000002""","""dmds-service""","[dd.trace 2024-10-14 02:19:30:097 +0000] [dd-trace-processor] WARN datadog.trace.agent.common.writer.ddagent.DDAgentApi - Error while sending 1 (size=1KB) traces. Total: 725372, Received: 725372, Sent: 0, Failed: 725372. java.net.ConnectException: Failed to connect to datadog-agent/172.18.0.2:8126 (Will not log warnings for 5 minutes)"
"2024-10-14T02:19:30.160Z","""df-23-7-2-12-perf-vmss-us-eastus2000000""","""df-service""","[dd.trace 2024-10-14 02:19:29:342 +0000] [dd-trace-processor] WARN datadog.trace.agent.common.writer.ddagent.DDAgentApi - Error while sending 1 (size=1KB) traces. Total: 126535, Received: 126535, Sent: 0, Failed: 126535. java.net.ConnectException: Failed to connect to datadog-agent/172.18.0.2:8126 (Will not log warnings for 5 minutes)"
"2024-10-14T02:19:28.358Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000000""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:19:27.734Z","""df-23-7-2-12-perf-vmss-us-eastus2000002""","""df-service""","[dd.trace 2024-10-14 02:19:26:936 +0000] [dd-trace-processor] WARN datadog.trace.agent.common.writer.ddagent.DDAgentApi - Error while sending 1 (size=1KB) traces. Total: 126493, Received: 126493, Sent: 0, Failed: 126493. java.net.ConnectException: Failed to connect to datadog-agent/172.18.0.2:8126 (Will not log warnings for 5 minutes)"
"2024-10-14T02:19:26.277Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000001""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:19:24.414Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000001""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:19:20.319Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000003""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:19:18.262Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000002""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:19:17.104Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000003""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:19:13.350Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000000""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:19:09.403Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000001""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:19:05.314Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000003""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:19:03.257Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000002""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:18:58.334Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000000""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:18:57.015Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000000""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:18:54.400Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000001""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:18:53.213Z","""df-23-7-2-12-uat-vmss-eu-westeurope000002""","""df-service""","[dd.trace 2024-10-14 02:18:52:220 +0000] [dd-trace-processor] WARN datadog.trace.agent.common.writer.ddagent.DDAgentApi - Error while sending 1 (size=1KB) traces. Total: 122766, Received: 122766, Sent: 0, Failed: 122766. java.net.ConnectException: Failed to connect to datadog-agent/172.18.0.2:8126 (Will not log warnings for 5 minutes)"
"2024-10-14T02:18:50.306Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000003""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:18:48.243Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000002""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:18:44.183Z","""dmds-23-7-2-12-uat-vmss-us-eastus2000003""","""dmds-service""","[dd.trace 2024-10-14 02:18:43:793 +0000] [dd-trace-processor] WARN datadog.trace.agent.common.writer.ddagent.DDAgentApi - Error while sending 1 (size=1KB) traces. Total: 724821, Received: 724821, Sent: 0, Failed: 724821. java.net.ConnectException: Failed to connect to datadog-agent/172.18.0.2:8126 (Will not log warnings for 5 minutes)"
"2024-10-14T02:18:43.329Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000000""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:18:39.396Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000001""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:18:38.334Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:18:38.310Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:18:38.287Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:18:38.258Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:18:38.255Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:18:38.250Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:18:38.246Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:18:38.223Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:18:38.214Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:18:38.213Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:18:38.207Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:18:38.194Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:18:38.172Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:18:38.171Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:18:38.166Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:18:38.159Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:18:38.156Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
